,datetime,latitude,longitude,temperature
269739,2021-05-11 00:55:00,38.527,-77.859,13.5
612662,2021-05-11 00:56:00,38.717,-77.183,12.4
266722,2021-05-11 00:56:00,38.504,-77.305,14.4
279048,2021-05-11 00:56:00,38.721,-77.515,13.9
186581,2021-05-11 01:00:00,38.87,-77.02,17.2
352169,2021-05-11 01:15:00,38.267,-77.449,14.7
686786,2021-05-11 01:15:00,38.398,-77.456,10.1
271374,2021-05-11 01:15:00,38.527,-77.859,12.6
666163,2021-05-11 01:15:00,38.586,-77.711,13.1
261020,2021-05-11 01:15:00,38.01,-77.97,13.0
477296,2021-05-11 01:35:00,38.267,-77.449,13.2
480717,2021-05-11 01:35:00,38.01,-77.97,10.5
19587,2021-05-11 01:35:00,38.586,-77.711,11.7
319418,2021-05-11 01:35:00,38.398,-77.456,10.1
30858,2021-05-11 01:35:00,38.527,-77.859,11.2
614162,2021-05-11 01:52:00,38.847,-77.035,15.0
80716,2021-05-11 01:52:00,38.935,-77.447,12.2
505052,2021-05-11 01:55:00,38.586,-77.711,11.4
679810,2021-05-11 01:55:00,38.267,-77.449,12.1
32576,2021-05-11 01:55:00,38.527,-77.859,11.2
355601,2021-05-11 01:55:00,38.01,-77.97,10.1
23594,2021-05-11 01:55:00,38.398,-77.456,12.5
233783,2021-05-11 01:56:00,38.721,-77.515,11.7
480709,2021-05-11 01:56:00,38.717,-77.183,9.7
335023,2021-05-11 01:56:00,38.504,-77.305,15.0
645612,2021-05-11 02:00:00,38.87,-77.02,15.6
684543,2021-05-11 02:15:00,38.01,-77.97,13.1
521333,2021-05-11 02:15:00,38.586,-77.711,12.7
39259,2021-05-11 02:15:00,38.267,-77.449,11.7
25141,2021-05-11 02:15:00,38.398,-77.456,10.8
270569,2021-05-11 02:15:00,38.527,-77.859,11.2
298572,2021-05-11 02:35:00,38.267,-77.449,11.1
23241,2021-05-11 02:35:00,38.398,-77.456,9.9
384907,2021-05-11 02:35:00,38.527,-77.859,12.2
696259,2021-05-11 02:35:00,38.01,-77.97,13.0
643041,2021-05-11 02:35:00,38.586,-77.711,12.9
81431,2021-05-11 02:52:00,38.935,-77.447,10.0
80929,2021-05-11 02:52:00,38.847,-77.035,13.3
31351,2021-05-11 02:55:00,38.527,-77.859,11.3
297615,2021-05-11 02:55:00,38.267,-77.449,11.6
318474,2021-05-11 02:55:00,38.398,-77.456,9.9
302258,2021-05-11 02:55:00,38.01,-77.97,12.6
503534,2021-05-11 02:55:00,38.586,-77.711,12.6
84254,2021-05-11 02:56:00,38.717,-77.183,8.8
138003,2021-05-11 02:56:00,38.721,-77.515,10.0
268069,2021-05-11 02:56:00,38.504,-77.305,13.9
479499,2021-05-11 03:00:00,38.87,-77.02,15.3
557833,2021-05-11 03:00:00,38.85,-77.033,13.3
39208,2021-05-11 03:15:00,38.01,-77.97,11.3
386689,2021-05-11 03:15:00,38.527,-77.859,10.6
642875,2021-05-11 03:15:00,38.586,-77.711,11.4
24244,2021-05-11 03:15:00,38.398,-77.456,10.4
36272,2021-05-11 03:15:00,38.267,-77.449,12.8
255448,2021-05-11 03:35:00,38.527,-77.859,10.5
303655,2021-05-11 03:35:00,38.01,-77.97,9.1
257225,2021-05-11 03:35:00,38.267,-77.449,12.1
544205,2021-05-11 03:35:00,38.398,-77.456,9.8
21131,2021-05-11 03:35:00,38.586,-77.711,9.1
80982,2021-05-11 03:52:00,38.847,-77.035,12.8
80392,2021-05-11 03:52:00,38.935,-77.447,8.3
317962,2021-05-11 03:55:00,38.398,-77.456,9.1
301473,2021-05-11 03:55:00,38.01,-77.97,7.5
665906,2021-05-11 03:55:00,38.586,-77.711,8.1
32360,2021-05-11 03:55:00,38.527,-77.859,10.1
688510,2021-05-11 03:55:00,38.267,-77.449,11.4
413364,2021-05-11 03:56:00,38.504,-77.305,11.7
233297,2021-05-11 03:56:00,38.721,-77.515,8.3
329608,2021-05-11 03:56:00,38.717,-77.183,7.0
595954,2021-05-11 04:00:00,38.87,-77.02,13.7
256991,2021-05-11 04:15:00,38.267,-77.449,10.6
318759,2021-05-11 04:15:00,38.398,-77.456,11.1
260359,2021-05-11 04:15:00,38.01,-77.97,6.4
383900,2021-05-11 04:15:00,38.527,-77.859,9.6
505507,2021-05-11 04:15:00,38.586,-77.711,7.6
37273,2021-05-11 04:35:00,38.267,-77.449,10.3
26217,2021-05-11 04:35:00,38.398,-77.456,12.3
255211,2021-05-11 04:35:00,38.527,-77.859,9.2
696975,2021-05-11 04:35:00,38.01,-77.97,6.6
523680,2021-05-11 04:35:00,38.586,-77.711,7.5
78566,2021-05-11 04:52:00,38.847,-77.035,11.7
476591,2021-05-11 04:52:00,38.935,-77.447,8.9
351166,2021-05-11 04:55:00,38.267,-77.449,9.9
41025,2021-05-11 04:55:00,38.01,-77.97,6.6
686821,2021-05-11 04:55:00,38.398,-77.456,10.8
22432,2021-05-11 04:55:00,38.586,-77.711,7.6
234480,2021-05-11 04:55:00,38.527,-77.859,9.0
233080,2021-05-11 04:56:00,38.721,-77.515,8.9
437575,2021-05-11 04:56:00,38.717,-77.183,7.2
102048,2021-05-11 04:56:00,38.504,-77.305,12.8
346923,2021-05-11 04:59:00,38.847,-77.035,
80168,2021-05-11 04:59:00,38.935,-77.447,
523609,2021-05-11 04:59:00,38.586,-77.711,
29988,2021-05-11 04:59:00,38.527,-77.859,
597747,2021-05-11 04:59:00,38.504,-77.305,
685037,2021-05-11 04:59:00,38.01,-77.97,
596425,2021-05-11 05:00:00,38.87,-77.02,13.3
23291,2021-05-11 05:15:00,38.398,-77.456,10.4
474838,2021-05-11 05:15:00,38.267,-77.449,9.5
22921,2021-05-11 05:15:00,38.586,-77.711,7.8
30486,2021-05-11 05:15:00,38.527,-77.859,8.9
39927,2021-05-11 05:15:00,38.01,-77.97,8.1
691192,2021-05-11 05:35:00,38.267,-77.449,9.7
21211,2021-05-11 05:35:00,38.586,-77.711,7.6
229941,2021-05-11 05:35:00,38.527,-77.859,10.5
23838,2021-05-11 05:35:00,38.398,-77.456,11.0
41989,2021-05-11 05:35:00,38.01,-77.97,8.0
81662,2021-05-11 05:52:00,38.847,-77.035,12.8
326478,2021-05-11 05:52:00,38.935,-77.447,8.9
575951,2021-05-11 05:55:00,38.398,-77.456,11.2
38605,2021-05-11 05:55:00,38.267,-77.449,9.7
521666,2021-05-11 05:55:00,38.586,-77.711,8.2
229098,2021-05-11 05:55:00,38.527,-77.859,10.1
685279,2021-05-11 05:55:00,38.01,-77.97,8.3
436560,2021-05-11 05:56:00,38.717,-77.183,7.6
100388,2021-05-11 05:56:00,38.504,-77.305,11.1
136895,2021-05-11 05:56:00,38.721,-77.515,8.9
700721,2021-05-11 06:00:00,38.85,-77.033,12.8
80093,2021-05-11 06:00:00,38.95,-77.45,8.9
345561,2021-05-11 06:00:00,38.87,-77.02,12.8
31260,2021-05-11 06:15:00,38.527,-77.859,9.6
688406,2021-05-11 06:15:00,38.398,-77.456,10.1
260411,2021-05-11 06:15:00,38.01,-77.97,8.4
505665,2021-05-11 06:15:00,38.586,-77.711,9.0
258266,2021-05-11 06:15:00,38.267,-77.449,9.7
41895,2021-05-11 06:35:00,38.01,-77.97,8.2
641542,2021-05-11 06:35:00,38.586,-77.711,8.5
25989,2021-05-11 06:35:00,38.398,-77.456,9.5
237513,2021-05-11 06:35:00,38.527,-77.859,9.8
477282,2021-05-11 06:35:00,38.267,-77.449,9.7
452236,2021-05-11 06:52:00,38.935,-77.447,10.6
614872,2021-05-11 06:52:00,38.847,-77.035,12.2
406256,2021-05-11 06:55:00,38.586,-77.711,8.5
259602,2021-05-11 06:55:00,38.267,-77.449,9.5
260825,2021-05-11 06:55:00,38.01,-77.97,7.9
688068,2021-05-11 06:55:00,38.398,-77.456,9.7
31227,2021-05-11 06:55:00,38.527,-77.859,9.3
335316,2021-05-11 06:56:00,38.504,-77.305,10.6
84512,2021-05-11 06:56:00,38.717,-77.183,7.5
428223,2021-05-11 06:56:00,38.721,-77.515,7.8
596460,2021-05-11 07:00:00,38.87,-77.02,13.1
355161,2021-05-11 07:15:00,38.01,-77.97,7.9
642402,2021-05-11 07:15:00,38.586,-77.711,8.2
688676,2021-05-11 07:15:00,38.267,-77.449,9.1
577071,2021-05-11 07:15:00,38.398,-77.456,8.3
32257,2021-05-11 07:15:00,38.527,-77.859,9.2
21221,2021-05-11 07:35:00,38.586,-77.711,8.5
229993,2021-05-11 07:35:00,38.527,-77.859,9.2
683368,2021-05-11 07:35:00,38.01,-77.97,8.1
23580,2021-05-11 07:35:00,38.398,-77.456,8.5
37069,2021-05-11 07:35:00,38.267,-77.449,9.0
325309,2021-05-11 07:52:00,38.935,-77.447,10.0
556553,2021-05-11 07:52:00,38.847,-77.035,12.8
24161,2021-05-11 07:55:00,38.398,-77.456,8.8
270790,2021-05-11 07:55:00,38.527,-77.859,9.3
351327,2021-05-11 07:55:00,38.267,-77.449,9.3
505273,2021-05-11 07:55:00,38.586,-77.711,9.0
39447,2021-05-11 07:55:00,38.01,-77.97,8.2
322474,2021-05-11 07:56:00,38.504,-77.305,10.6
85242,2021-05-11 07:56:00,38.717,-77.183,7.8
138920,2021-05-11 07:56:00,38.721,-77.515,8.3
344643,2021-05-11 08:00:00,38.87,-77.02,12.7
683350,2021-05-11 08:15:00,38.01,-77.97,7.9
237247,2021-05-11 08:15:00,38.527,-77.859,9.3
665826,2021-05-11 08:15:00,38.586,-77.711,9.3
353729,2021-05-11 08:15:00,38.267,-77.449,9.7
23751,2021-05-11 08:15:00,38.398,-77.456,8.5
384859,2021-05-11 08:35:00,38.527,-77.859,9.3
476135,2021-05-11 08:35:00,38.267,-77.449,10.1
643285,2021-05-11 08:35:00,38.586,-77.711,9.5
26154,2021-05-11 08:35:00,38.398,-77.456,9.2
695806,2021-05-11 08:35:00,38.01,-77.97,7.8
476533,2021-05-11 08:52:00,38.935,-77.447,9.4
79809,2021-05-11 08:52:00,38.847,-77.035,13.3
228426,2021-05-11 08:55:00,38.527,-77.859,9.1
260282,2021-05-11 08:55:00,38.01,-77.97,7.7
691513,2021-05-11 08:55:00,38.267,-77.449,10.0
521356,2021-05-11 08:55:00,38.586,-77.711,9.6
22671,2021-05-11 08:55:00,38.398,-77.456,8.7
84322,2021-05-11 08:56:00,38.717,-77.183,8.1
428301,2021-05-11 08:56:00,38.721,-77.515,8.3
101287,2021-05-11 08:56:00,38.504,-77.305,10.6
595552,2021-05-11 09:00:00,38.87,-77.02,12.9
80966,2021-05-11 09:00:00,38.85,-77.033,13.3
20475,2021-05-11 09:15:00,38.586,-77.711,9.2
385278,2021-05-11 09:15:00,38.527,-77.859,9.3
697682,2021-05-11 09:15:00,38.01,-77.97,7.7
575909,2021-05-11 09:15:00,38.398,-77.456,8.5
475016,2021-05-11 09:15:00,38.267,-77.449,10.0
257078,2021-05-11 09:35:00,38.267,-77.449,10.0
31843,2021-05-11 09:35:00,38.527,-77.859,9.3
544545,2021-05-11 09:35:00,38.398,-77.456,9.3
695698,2021-05-11 09:35:00,38.01,-77.97,7.9
641644,2021-05-11 09:35:00,38.586,-77.711,9.3
556090,2021-05-11 09:52:00,38.847,-77.035,12.2
431763,2021-05-11 09:52:00,38.935,-77.447,8.3
42375,2021-05-11 09:55:00,38.01,-77.97,8.0
271678,2021-05-11 09:55:00,38.527,-77.859,9.2
259833,2021-05-11 09:55:00,38.267,-77.449,10.4
641335,2021-05-11 09:55:00,38.586,-77.711,9.5
318326,2021-05-11 09:55:00,38.398,-77.456,9.5
137606,2021-05-11 09:56:00,38.721,-77.515,8.3
437542,2021-05-11 09:56:00,38.717,-77.183,8.7
598712,2021-05-11 09:56:00,38.504,-77.305,11.1
344972,2021-05-11 10:00:00,38.87,-77.02,13.0
229699,2021-05-11 10:15:00,38.527,-77.859,9.2
523444,2021-05-11 10:15:00,38.586,-77.711,9.5
479579,2021-05-11 10:15:00,38.01,-77.97,7.9
690517,2021-05-11 10:15:00,38.267,-77.449,10.0
23140,2021-05-11 10:15:00,38.398,-77.456,9.5
506654,2021-05-11 10:35:00,38.586,-77.711,9.3
22716,2021-05-11 10:35:00,38.398,-77.456,9.5
301490,2021-05-11 10:35:00,38.01,-77.97,8.8
230398,2021-05-11 10:35:00,38.527,-77.859,9.5
38485,2021-05-11 10:35:00,38.267,-77.449,10.2
613311,2021-05-11 10:52:00,38.847,-77.035,12.8
325247,2021-05-11 10:52:00,38.935,-77.447,9.4
258188,2021-05-11 10:55:00,38.267,-77.449,10.2
666308,2021-05-11 10:55:00,38.586,-77.711,9.6
319468,2021-05-11 10:55:00,38.398,-77.456,9.5
39154,2021-05-11 10:55:00,38.01,-77.97,8.5
257178,2021-05-11 10:55:00,38.527,-77.859,9.7
427058,2021-05-11 10:56:00,38.721,-77.515,8.3
86038,2021-05-11 10:56:00,38.717,-77.183,9.1
267991,2021-05-11 10:56:00,38.504,-77.305,11.7
645297,2021-05-11 11:00:00,38.87,-77.02,12.9
505761,2021-05-11 11:15:00,38.586,-77.711,10.1
32949,2021-05-11 11:15:00,38.527,-77.859,10.1
477018,2021-05-11 11:15:00,38.267,-77.449,10.5
39341,2021-05-11 11:15:00,38.01,-77.97,9.1
545467,2021-05-11 11:15:00,38.398,-77.456,9.7
24278,2021-05-11 11:35:00,38.398,-77.456,10.5
258321,2021-05-11 11:35:00,38.267,-77.449,11.1
666143,2021-05-11 11:35:00,38.586,-77.711,10.5
237371,2021-05-11 11:35:00,38.527,-77.859,10.6
346042,2021-05-11 11:52:00,38.847,-77.035,14.4
608410,2021-05-11 11:52:00,38.935,-77.447,12.8
319245,2021-05-11 11:55:00,38.398,-77.456,10.8
522690,2021-05-11 11:55:00,38.586,-77.711,11.9
41399,2021-05-11 11:55:00,38.01,-77.97,10.6
269130,2021-05-11 11:55:00,38.527,-77.859,12.8
691565,2021-05-11 11:55:00,38.267,-77.449,11.7
457871,2021-05-11 11:56:00,38.717,-77.183,12.3
321458,2021-05-11 11:56:00,38.504,-77.305,12.8
700926,2021-05-11 11:56:00,38.721,-77.515,10.6
700063,2021-05-11 12:00:00,38.85,-77.033,14.4
453835,2021-05-11 12:00:00,38.95,-77.45,12.8
644917,2021-05-11 12:00:00,38.87,-77.02,13.8
40241,2021-05-11 12:15:00,38.01,-77.97,11.9
24819,2021-05-11 12:15:00,38.398,-77.456,13.7
237272,2021-05-11 12:15:00,38.527,-77.859,14.0
477192,2021-05-11 12:15:00,38.267,-77.449,12.8
407888,2021-05-11 12:15:00,38.586,-77.711,14.5
39814,2021-05-11 12:35:00,38.01,-77.97,13.0
681648,2021-05-11 12:35:00,38.267,-77.449,13.1
24089,2021-05-11 12:35:00,38.398,-77.456,14.5
32856,2021-05-11 12:35:00,38.527,-77.859,14.0
665632,2021-05-11 12:35:00,38.586,-77.711,15.0
80495,2021-05-11 12:52:00,38.935,-77.447,15.0
701253,2021-05-11 12:52:00,38.847,-77.035,16.1
270874,2021-05-11 12:55:00,38.527,-77.859,15.5
682604,2021-05-11 12:55:00,38.01,-77.97,13.2
505755,2021-05-11 12:55:00,38.586,-77.711,15.5
689031,2021-05-11 12:55:00,38.398,-77.456,15.0
38658,2021-05-11 12:55:00,38.267,-77.449,14.1
84769,2021-05-11 12:56:00,38.717,-77.183,16.5
139014,2021-05-11 12:56:00,38.721,-77.515,15.6
101968,2021-05-11 12:56:00,38.504,-77.305,15.6
242674,2021-05-11 13:00:00,38.87,-77.02,15.6
297418,2021-05-11 13:15:00,38.267,-77.449,14.6
40089,2021-05-11 13:15:00,38.01,-77.97,14.2
25433,2021-05-11 13:15:00,38.398,-77.456,15.5
506782,2021-05-11 13:15:00,38.586,-77.711,16.6
30416,2021-05-11 13:15:00,38.527,-77.859,16.2
30890,2021-05-11 13:35:00,38.527,-77.859,16.4
641411,2021-05-11 13:35:00,38.586,-77.711,16.9
690240,2021-05-11 13:35:00,38.267,-77.449,15.6
41192,2021-05-11 13:35:00,38.01,-77.97,15.0
26018,2021-05-11 13:35:00,38.398,-77.456,16.3
78935,2021-05-11 13:52:00,38.847,-77.035,17.2
80254,2021-05-11 13:52:00,38.935,-77.447,16.1
25826,2021-05-11 13:55:00,38.398,-77.456,16.7
682812,2021-05-11 13:55:00,38.01,-77.97,15.4
353567,2021-05-11 13:55:00,38.267,-77.449,16.5
30850,2021-05-11 13:55:00,38.527,-77.859,17.0
523207,2021-05-11 13:55:00,38.586,-77.711,17.9
597766,2021-05-11 13:56:00,38.504,-77.305,16.1
614348,2021-05-11 13:56:00,38.717,-77.183,17.7
233149,2021-05-11 13:56:00,38.721,-77.515,16.7
345238,2021-05-11 14:00:00,38.87,-77.02,16.4
700706,2021-05-11 14:08:00,38.721,-77.515,17.0
234749,2021-05-11 14:15:00,38.527,-77.859,17.5
19792,2021-05-11 14:15:00,38.586,-77.711,18.0
303306,2021-05-11 14:15:00,38.01,-77.97,15.7
318342,2021-05-11 14:15:00,38.398,-77.456,17.3
680699,2021-05-11 14:15:00,38.267,-77.449,17.3
258835,2021-05-11 14:35:00,38.267,-77.449,17.3
236505,2021-05-11 14:35:00,38.527,-77.859,18.0
643372,2021-05-11 14:35:00,38.586,-77.711,18.1
25620,2021-05-11 14:35:00,38.398,-77.456,17.5
345345,2021-05-11 14:52:00,38.847,-77.035,18.3
608349,2021-05-11 14:52:00,38.935,-77.447,17.2
19699,2021-05-11 14:55:00,38.586,-77.711,18.9
257543,2021-05-11 14:55:00,38.527,-77.859,18.0
38718,2021-05-11 14:55:00,38.267,-77.449,17.7
545214,2021-05-11 14:55:00,38.398,-77.456,18.1
279469,2021-05-11 14:56:00,38.721,-77.515,17.2
361272,2021-05-11 14:56:00,38.504,-77.305,17.8
457526,2021-05-11 14:56:00,38.717,-77.183,18.5
700894,2021-05-11 15:00:00,38.85,-77.033,18.3
186796,2021-05-11 15:00:00,38.87,-77.02,17.3
384407,2021-05-11 15:15:00,38.527,-77.859,18.4
24941,2021-05-11 15:15:00,38.398,-77.456,18.3
37379,2021-05-11 15:15:00,38.267,-77.449,18.3
643478,2021-05-11 15:15:00,38.586,-77.711,18.7
38385,2021-05-11 15:35:00,38.267,-77.449,18.5
30249,2021-05-11 15:35:00,38.527,-77.859,18.7
503757,2021-05-11 15:35:00,38.586,-77.711,19.4
25377,2021-05-11 15:35:00,38.398,-77.456,18.7
80713,2021-05-11 15:52:00,38.847,-77.035,18.3
80604,2021-05-11 15:52:00,38.935,-77.447,17.8
22602,2021-05-11 15:55:00,38.586,-77.711,19.5
229395,2021-05-11 15:55:00,38.527,-77.859,19.3
25881,2021-05-11 15:55:00,38.398,-77.456,19.2
351668,2021-05-11 15:55:00,38.267,-77.449,18.5
437409,2021-05-11 15:56:00,38.717,-77.183,19.1
138860,2021-05-11 15:56:00,38.721,-77.515,18.9
360338,2021-05-11 15:56:00,38.504,-77.305,18.3
596112,2021-05-11 16:00:00,38.87,-77.02,18.0
351121,2021-05-11 16:15:00,38.267,-77.449,18.9
24571,2021-05-11 16:15:00,38.398,-77.456,19.1
271699,2021-05-11 16:15:00,38.527,-77.859,18.9
22943,2021-05-11 16:15:00,38.586,-77.711,19.0
22068,2021-05-11 16:35:00,38.586,-77.711,19.5
33172,2021-05-11 16:35:00,38.527,-77.859,18.9
23363,2021-05-11 16:35:00,38.398,-77.456,20.0
39041,2021-05-11 16:35:00,38.267,-77.449,19.5
432571,2021-05-11 16:52:00,38.935,-77.447,18.9
699998,2021-05-11 16:52:00,38.847,-77.035,20.6
576866,2021-05-11 16:55:00,38.398,-77.456,20.2
269762,2021-05-11 16:55:00,38.527,-77.859,20.5
522761,2021-05-11 16:55:00,38.586,-77.711,20.2
680191,2021-05-11 16:55:00,38.267,-77.449,19.5
261008,2021-05-11 16:55:00,38.01,-77.97,19.0
335392,2021-05-11 16:56:00,38.504,-77.305,18.9
613085,2021-05-11 16:56:00,38.717,-77.183,20.2
138577,2021-05-11 16:56:00,38.721,-77.515,18.9
416308,2021-05-11 17:00:00,38.87,-77.02,18.7
235751,2021-05-11 17:15:00,38.527,-77.859,20.7
22476,2021-05-11 17:15:00,38.586,-77.711,19.8
23947,2021-05-11 17:15:00,38.398,-77.456,20.5
353291,2021-05-11 17:15:00,38.267,-77.449,20.7
260449,2021-05-11 17:15:00,38.01,-77.97,19.3
407118,2021-05-11 17:35:00,38.586,-77.711,19.9
687579,2021-05-11 17:35:00,38.398,-77.456,20.6
385907,2021-05-11 17:35:00,38.527,-77.859,21.1
303723,2021-05-11 17:35:00,38.01,-77.97,19.3
37783,2021-05-11 17:35:00,38.267,-77.449,19.5
432437,2021-05-11 17:52:00,38.935,-77.447,18.9
614107,2021-05-11 17:52:00,38.847,-77.035,20.0
505526,2021-05-11 17:55:00,38.586,-77.711,21.2
41100,2021-05-11 17:55:00,38.01,-77.97,18.5
574990,2021-05-11 17:55:00,38.398,-77.456,19.6
228311,2021-05-11 17:55:00,38.527,-77.859,20.7
300358,2021-05-11 17:55:00,38.267,-77.449,20.4
100437,2021-05-11 17:56:00,38.504,-77.305,19.4
137810,2021-05-11 17:56:00,38.721,-77.515,18.9
84249,2021-05-11 17:56:00,38.717,-77.183,19.8
187093,2021-05-11 18:00:00,38.87,-77.02,19.2
80865,2021-05-11 18:00:00,38.95,-77.45,18.9
556882,2021-05-11 18:00:00,38.85,-77.033,20.0
318635,2021-05-11 18:15:00,38.398,-77.456,20.2
301999,2021-05-11 18:15:00,38.01,-77.97,20.4
475500,2021-05-11 18:15:00,38.267,-77.449,21.4
22263,2021-05-11 18:15:00,38.586,-77.711,21.4
384020,2021-05-11 18:15:00,38.527,-77.859,20.7
39343,2021-05-11 18:35:00,38.01,-77.97,19.9
300142,2021-05-11 18:35:00,38.267,-77.449,20.7
643393,2021-05-11 18:35:00,38.586,-77.711,19.7
230568,2021-05-11 18:35:00,38.527,-77.859,22.1
25751,2021-05-11 18:35:00,38.398,-77.456,21.1
476745,2021-05-11 18:52:00,38.935,-77.447,18.9
346877,2021-05-11 18:52:00,38.847,-77.035,19.4
355529,2021-05-11 18:55:00,38.01,-77.97,19.9
297785,2021-05-11 18:55:00,38.267,-77.449,20.8
521279,2021-05-11 18:55:00,38.586,-77.711,20.6
24991,2021-05-11 18:55:00,38.398,-77.456,20.8
385514,2021-05-11 18:55:00,38.527,-77.859,19.9
334250,2021-05-11 18:56:00,38.504,-77.305,20.0
700522,2021-05-11 18:56:00,38.721,-77.515,19.4
457046,2021-05-11 18:56:00,38.717,-77.183,19.8
644953,2021-05-11 19:00:00,38.87,-77.02,18.9
698135,2021-05-11 19:15:00,38.01,-77.97,19.2
269247,2021-05-11 19:15:00,38.527,-77.859,19.7
504668,2021-05-11 19:15:00,38.586,-77.711,21.3
257173,2021-05-11 19:15:00,38.267,-77.449,21.2
319249,2021-05-11 19:15:00,38.398,-77.456,20.8
352577,2021-05-11 19:35:00,38.267,-77.449,21.4
643585,2021-05-11 19:35:00,38.586,-77.711,21.6
696346,2021-05-11 19:35:00,38.01,-77.97,19.5
318976,2021-05-11 19:35:00,38.398,-77.456,20.2
227959,2021-05-11 19:35:00,38.527,-77.859,19.7
433418,2021-05-11 19:52:00,38.935,-77.447,18.3
80890,2021-05-11 19:52:00,38.847,-77.035,18.9
236041,2021-05-11 19:55:00,38.527,-77.859,20.4
40020,2021-05-11 19:55:00,38.01,-77.97,19.8
520922,2021-05-11 19:55:00,38.586,-77.711,20.2
475604,2021-05-11 19:55:00,38.267,-77.449,21.4
23317,2021-05-11 19:55:00,38.398,-77.456,19.8
101820,2021-05-11 19:56:00,38.504,-77.305,20.0
458070,2021-05-11 19:56:00,38.717,-77.183,19.2
137628,2021-05-11 19:56:00,38.721,-77.515,18.3
478860,2021-05-11 20:00:00,38.87,-77.02,18.7
255946,2021-05-11 20:15:00,38.527,-77.859,20.0
262789,2021-05-11 20:15:00,38.01,-77.97,19.4
668432,2021-05-11 20:15:00,38.586,-77.711,19.8
257855,2021-05-11 20:15:00,38.267,-77.449,21.0
23524,2021-05-11 20:15:00,38.398,-77.456,19.2
41740,2021-05-11 20:35:00,38.01,-77.97,19.0
299823,2021-05-11 20:35:00,38.267,-77.449,20.9
19912,2021-05-11 20:35:00,38.586,-77.711,19.9
576779,2021-05-11 20:35:00,38.398,-77.456,19.3
32913,2021-05-11 20:35:00,38.527,-77.859,20.0
557685,2021-05-11 20:52:00,38.847,-77.035,18.9
326923,2021-05-11 20:52:00,38.935,-77.447,19.4
407229,2021-05-11 20:55:00,38.586,-77.711,19.5
41472,2021-05-11 20:55:00,38.01,-77.97,19.2
230246,2021-05-11 20:55:00,38.527,-77.859,19.5
259790,2021-05-11 20:55:00,38.267,-77.449,21.3
23372,2021-05-11 20:55:00,38.398,-77.456,19.5
101742,2021-05-11 20:56:00,38.504,-77.305,20.0
233902,2021-05-11 20:56:00,38.721,-77.515,18.9
85423,2021-05-11 20:56:00,38.717,-77.183,19.6
242285,2021-05-11 21:00:00,38.85,-77.033,18.9
415483,2021-05-11 21:00:00,38.87,-77.02,19.3
271278,2021-05-11 21:15:00,38.527,-77.859,19.4
300742,2021-05-11 21:15:00,38.01,-77.97,18.7
503628,2021-05-11 21:15:00,38.586,-77.711,19.4
259075,2021-05-11 21:15:00,38.267,-77.449,20.6
576625,2021-05-11 21:15:00,38.398,-77.456,21.1
479459,2021-05-11 21:35:00,38.01,-77.97,18.5
258033,2021-05-11 21:35:00,38.267,-77.449,20.5
32209,2021-05-11 21:35:00,38.527,-77.859,19.1
407457,2021-05-11 21:35:00,38.586,-77.711,19.0
24123,2021-05-11 21:35:00,38.398,-77.456,20.5
346111,2021-05-11 21:52:00,38.847,-77.035,18.3
452460,2021-05-11 21:52:00,38.935,-77.447,18.3
668185,2021-05-11 21:55:00,38.586,-77.711,19.0
24230,2021-05-11 21:55:00,38.398,-77.456,20.2
31045,2021-05-11 21:55:00,38.527,-77.859,18.8
257998,2021-05-11 21:55:00,38.267,-77.449,20.5
100552,2021-05-11 21:56:00,38.504,-77.305,19.4
700732,2021-05-11 21:56:00,38.721,-77.515,18.3
458171,2021-05-11 21:56:00,38.717,-77.183,19.2
644997,2021-05-11 22:00:00,38.87,-77.02,18.9
319388,2021-05-11 22:15:00,38.398,-77.456,19.6
38283,2021-05-11 22:15:00,38.267,-77.449,20.5
262309,2021-05-11 22:15:00,38.01,-77.97,18.0
504551,2021-05-11 22:15:00,38.586,-77.711,18.6
229306,2021-05-11 22:15:00,38.527,-77.859,19.1
38346,2021-05-11 22:35:00,38.267,-77.449,20.1
271145,2021-05-11 22:35:00,38.527,-77.859,19.7
666247,2021-05-11 22:35:00,38.586,-77.711,18.7
318521,2021-05-11 22:35:00,38.398,-77.456,18.6
697516,2021-05-11 22:35:00,38.01,-77.97,19.0
80367,2021-05-11 22:52:00,38.847,-77.035,18.3
476168,2021-05-11 22:52:00,38.935,-77.447,17.8
297799,2021-05-11 22:55:00,38.267,-77.449,19.1
504210,2021-05-11 22:55:00,38.586,-77.711,18.5
32902,2021-05-11 22:55:00,38.527,-77.859,18.8
39812,2021-05-11 22:55:00,38.01,-77.97,18.0
319353,2021-05-11 22:55:00,38.398,-77.456,18.2
138828,2021-05-11 22:56:00,38.721,-77.515,17.8
